"doi","article_id","title","year","pdf_file","xml_file","pdf_exists","xml_exists","in_rds"
"10.1525/collabra.90187","90187","Minimal Group Procedures and Outcomes","2023-12-21","pdf/collabra.90187.pdf","xml/collabra.90187.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87507","87507","Nothing Is Certain Except Taxes and the Other Thing: Searching for Death Anxiety in a Large Online Sample","2023-09-18","pdf/collabra.87507.pdf","xml/collabra.87507.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73052","73052","When Response Selection Becomes Gambling: Post-error Slowing and Speeding in Self-paced Colour Discrimination Tasks","2023-03-17","pdf/collabra.73052.pdf","xml/collabra.73052.xml",TRUE,TRUE,TRUE
"10.1525/collabra.89142","89142","The Unfulfilled Promise of Longitudinal Designs for Causal Inference","2023-11-06","pdf/collabra.89142.pdf","xml/collabra.89142.xml",TRUE,TRUE,TRUE
"10.1525/collabra.84914","84914","Individual Differences in Vulnerability Factors for Anxiety Disorders: A Study on the Acquisition, Extinction, and Renewal of Avoidance, and the Concomitant Dynamics of Relief","2023-08-15","pdf/collabra.84914.pdf","xml/collabra.84914.xml",TRUE,TRUE,TRUE
"10.1525/collabra.82204","82204","Is ""Neutral"" Really Neutral? Mid-point Ratings in the Affective Norms English Words (ANEW) May Mask Ambivalence","2023-07-14","pdf/collabra.82204.pdf","xml/collabra.82204.xml",TRUE,TRUE,TRUE
"10.1525/collabra.67993","67993","Psychometric Properties of the Spanish Version of the Complex Postformal Thought Questionnaire: Developmental Pattern and Significance and Its Relationship With Cognitive and Personality Measures","2023-02-01","pdf/collabra.67993.pdf","xml/collabra.67993.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74820","74820","The Moderating Role of Neuroticism on Evaluative Conditioning: New Insights on the Processes Underlying This Relationship","2023-06-12","pdf/collabra.74820.pdf","xml/collabra.74820.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88926","88926","The Association Between Smokers' Approach Bias and Heaviness of Use: A Focus on Light Smokers","2023-10-20","pdf/collabra.88926.pdf","xml/collabra.88926.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74253","74253","Brief Growth Mindset and Mindfulness Inductions to Facilitate Task Persistence After Negative Feedback","2023-04-21","pdf/collabra.74253.pdf","xml/collabra.74253.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57610","57610","Beyond Group Mean Differences: A Demonstration With Scale Scores in Psychology","2023-01-03","pdf/collabra.57610.pdf","xml/collabra.57610.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77777","77777","Is It Safe Now? Intolerance of Uncertainty as a Pre-treatment Predictor of Exposure Outcome","2023-06-23","pdf/collabra.77777.pdf","xml/collabra.77777.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74841","74841","Disentangling the Role of Affect in the Evolution of Depressive Complaints Using Complex Dynamical Networks","2023-05-11","pdf/collabra.74841.pdf","xml/collabra.74841.xml",TRUE,TRUE,TRUE
"10.1525/collabra.89007","89007","Having a Positive Attitude or Doing Good Deeds? An Experimental Investigation of Poker Players' Responses to the Gambling Fallacies Measure","2023-10-18","pdf/collabra.89007.pdf","xml/collabra.89007.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57559","57559","Trait Mindfulness Supports Self-perceived Scholastic Competence in Adolescent Girls","2023-01-19","pdf/collabra.57559.pdf","xml/collabra.57559.xml",TRUE,TRUE,TRUE
"10.1525/collabra.84918","84918","Perpetrators' and Victims' Folk Explanations of Aggressive Behaviors and Desires for Apologies","2023-08-14","pdf/collabra.84918.pdf","xml/collabra.84918.xml",TRUE,TRUE,TRUE
"10.1525/collabra.89933","89933","The Interplay of Theory of Mind and Moral Development: Children's and Adults' Attributions of Intent, Praise and Blame, and Deserved Consequences in False Belief Contexts","2023-11-16","pdf/collabra.89933.pdf","xml/collabra.89933.xml",TRUE,TRUE,TRUE
"10.1525/collabra.71316","71316","Unfamiliar Contexts Compared to Familiar Contexts Impair Learning in Humans","2023-02-28","pdf/collabra.71316.pdf","xml/collabra.71316.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74817","74817","Evaluations of Action and Inaction Decision-makers in Risky Decisions Resulting in Negative Outcomes: Inaction Agents Are Preferred to and Perceived as More Competent and Normative Than Action Agents","2023-05-24","pdf/collabra.74817.pdf","xml/collabra.74817.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87617","87617","Explaining Why Headlines Are True or False Reduces Intentions to Share False Information","2023-09-11","pdf/collabra.87617.pdf","xml/collabra.87617.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73755","73755","Emotion Regulation Choice and Psychosis Proneness: A Replication and Extension Study","2023-04-03","pdf/collabra.73755.pdf","xml/collabra.73755.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77610","77610","Revisiting the Role of Public Exposure and Moral Beliefs on Feelings of Shame and Guilt: Replication Registered Report of Smith et al. (2002)'s Study1","2023-06-20","pdf/collabra.77610.pdf","xml/collabra.77610.xml",TRUE,TRUE,TRUE
"10.1525/collabra.67931","67931","Pragmatic Felicity Facilitates the Production and Comprehension of Negation","2023-01-26","pdf/collabra.67931.pdf","xml/collabra.67931.xml",TRUE,TRUE,TRUE
"10.1525/collabra.90197","90197","Online Interventions for Mental Health in Times of COVID: A Systematic Review and Quality Assessment of Scientific Production","2023-12-21","pdf/collabra.90197.pdf","xml/collabra.90197.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77856","77856","A Systematic Review of the Inter-individual Differences in Avoidance Learning","2023-07-03","pdf/collabra.77856.pdf","xml/collabra.77856.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88330","88330","The Struggle Is Relative: A Comparative Processing Perspective on Academic Self-Concept and Student Mental Health","2023-10-10","pdf/collabra.88330.pdf","xml/collabra.88330.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74333","74333","Angry, Sad, or Scared? Within-valence Mapping of Emotion Words to Facial and Body Cues in 2 to 4-Year-Old Children","2023-05-04","pdf/collabra.74333.pdf","xml/collabra.74333.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87546","87546","Similar, but Different: Gender Differences in Working Time Arrangements and the Work-Life Interface","2023-09-22","pdf/collabra.87546.pdf","xml/collabra.87546.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57641","57641","Breaking Ban: Belgium's Ineffective Gambling Law Regulation of Video Game Loot Boxes","2023-01-17","pdf/collabra.57641.pdf","xml/collabra.57641.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88337","88337","The Interplay of Time-of-day and Chronotype Results in No General and Robust Cognitive Boost","2023-10-20","pdf/collabra.88337.pdf","xml/collabra.88337.xml",TRUE,TRUE,TRUE
"10.1525/collabra.84916","84916","Linearly-Additive Decomposed 2 × 2 Games: A Primer for Research","2023-09-11","pdf/collabra.84916.pdf","xml/collabra.84916.xml",TRUE,TRUE,TRUE
"10.1525/collabra.87615","87615","A Brief Note on the Standard Error of the Pearson Correlation","2023-09-06","pdf/collabra.87615.pdf","xml/collabra.87615.xml",TRUE,TRUE,TRUE
"10.1525/collabra.57525","57525","Neural Correlates of Encoding in Novel Word Learning","2023-01-04","pdf/collabra.57525.pdf","xml/collabra.57525.xml",TRUE,TRUE,TRUE
"10.1525/collabra.90219","90219","Does a 15-Minute Brief Mindfulness Breathing Exercise Temporarily Enhance Inhibitory Control and Cognitive Flexibility? A Within-Subject Experimental Approach","2023-11-29","pdf/collabra.90219.pdf","xml/collabra.90219.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88948","88948","Is the Levelt and Kelter (1982) Repetition Effect Lexical or Structural Priming?","2023-10-18","pdf/collabra.88948.pdf","xml/collabra.88948.xml",TRUE,TRUE,TRUE
"10.1525/collabra.71297","71297","Disentangling the Contributions of Repeating Targets, Distractors, and Stimulus Positions to Practice Benefits in D2-Like Tests of Attention","2023-02-27","pdf/collabra.71297.pdf","xml/collabra.71297.xml",TRUE,TRUE,TRUE
"10.1525/collabra.71341","71341","The Social Media Sexist Content (SMSC) Database: A Database of Content and Comments for Research Use","2023-03-10","pdf/collabra.71341.pdf","xml/collabra.71341.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88165","88165","Free to See the Big Picture: Autonomy Increases Abstractness of Action Identification","2023-10-10","pdf/collabra.88165.pdf","xml/collabra.88165.xml",TRUE,TRUE,TRUE
"10.1525/collabra.68028","68028","Binge Eating and Health Behaviors During Times of High and Low Stress Among First-year University Students","2023-02-09","pdf/collabra.68028.pdf","xml/collabra.68028.xml",TRUE,TRUE,TRUE
"10.1525/collabra.91094","91094","Who Is Interacting With Whom? Assessing the Relationship Between Personality Traits and Preferences for Interaction Partners in Real Life","2023-12-22","pdf/collabra.91094.pdf","xml/collabra.91094.xml",TRUE,TRUE,TRUE
"10.1525/collabra.68050","68050","The Role of Causal Attributions in Observational Conditioning","2023-01-27","pdf/collabra.68050.pdf","xml/collabra.68050.xml",TRUE,TRUE,TRUE
"10.1525/collabra.82229","82229","Shifty Eyes: The Impact of Intolerance of Uncertainty on Gaze Behaviour During Threat Conditioning","2023-07-13","pdf/collabra.82229.pdf","xml/collabra.82229.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88129","88129","Effects of Picture Naming and Categorization on Concurrent Comprehension: Evidence From the N400","2023-10-12","pdf/collabra.88129.pdf","xml/collabra.88129.xml",TRUE,TRUE,TRUE
"10.1525/collabra.75214","75214","Personality Computing With Naturalistic Music Listening Behavior: Comparing Audio and Lyrics Preferences","2023-06-02","pdf/collabra.75214.pdf","xml/collabra.75214.xml",TRUE,TRUE,TRUE
"10.1525/collabra.73029","73029","Hypothesis Testing Preferences in Research Decision Making","2023-03-27","pdf/collabra.73029.pdf","xml/collabra.73029.xml",TRUE,TRUE,TRUE
"10.1525/collabra.89171","89171","COVID-19 and the Perceived Dangerousness of Everyday Objects: A Behavioural Online Study in Italy and Germany","2023-11-09","pdf/collabra.89171.pdf","xml/collabra.89171.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77862","77862","Temporal Factors Associated With Visual Processing Bias in Peripersonal Space","2023-06-20","pdf/collabra.77862.pdf","xml/collabra.77862.xml",TRUE,TRUE,TRUE
"10.1525/collabra.71346","71346","What Diverse Samples Can Teach Us About Cognitive Vulnerability to Depression","2023-03-01","pdf/collabra.71346.pdf","xml/collabra.71346.xml",TRUE,TRUE,TRUE
"10.1525/collabra.82189","82189","Quick Natural Cure-Alls: Portrayal of Traditional, Complementary, and Alternative Medicine in Serbian Online Media","2023-07-10","pdf/collabra.82189.pdf","xml/collabra.82189.xml",TRUE,TRUE,TRUE
"10.1525/collabra.84521","84521","How Common Is Undergraduate Publication in Psychology? An Examination of Faculty Vitae From Top Colleges and Universities","2023-09-18","pdf/collabra.84521.pdf","xml/collabra.84521.xml",TRUE,TRUE,TRUE
"10.1525/collabra.71300","71300","Prespecification of Structure for the Optimization of Data Collection and Analysis","2023-02-24","pdf/collabra.71300.pdf","xml/collabra.71300.xml",TRUE,TRUE,TRUE
"10.1525/collabra.88320","88320","Assessing the Replicability of Cognitive Psychology During Remote Experiential Learning via Mobile Phone Technology","2023-10-10","pdf/collabra.88320.pdf","xml/collabra.88320.xml",TRUE,TRUE,TRUE
"10.1525/collabra.77870","77870","The Development of Machiavellianism, Psychopathy, and Narcissism in Young Adulthood","2023-06-26","pdf/collabra.77870.pdf","xml/collabra.77870.xml",TRUE,TRUE,TRUE
"10.1525/collabra.74331","74331","Too WEIRD, Too Fast? Preprints About COVID-19 in the Psychological Sciences","2023-04-28","pdf/collabra.74331.pdf","xml/collabra.74331.xml",TRUE,TRUE,TRUE
"10.1525/collabra.94261","94261","Successfully Publishing With Undergraduate Coauthors in Psychology: Insights From Faculty With Top Track Records","2024-04-05","pdf/collabra.94261.pdf","xml/collabra.94261.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121234","121234","Discovering Novel Social Preferences Using Simple Artificial Neural Networks","2024-07-25","pdf/collabra.121234.pdf","xml/collabra.121234.xml",TRUE,TRUE,TRUE
"10.1525/collabra.123703","123703","Challenges and Opportunities for Psychological Research in the Majority World","2024-10-04","pdf/collabra.123703.pdf","xml/collabra.123703.xml",TRUE,TRUE,TRUE
"10.1525/collabra.125184","125184","A Comparative Investigation of Indirect Measures of Sexual Attraction","2024-11-14","pdf/collabra.125184.pdf","xml/collabra.125184.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92332","92332","Does Mud Really Stick? No Evidence for Continued Influence of Misinformation on Newly Formed Person Impressions","2024-01-30","pdf/collabra.92332.pdf","xml/collabra.92332.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92993","92993","Multiple Imputation When Variables Exceed Observations: An Overview of Challenges and Solutions","2024-02-28","pdf/collabra.92993.pdf","xml/collabra.92993.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121436","121436","Methodology and Research Practice Breakdowns in Scientific Practices: How and Why Some Accepted Scientific Claims May Have Little Actual Support","2024-07-25","pdf/collabra.121436.pdf","xml/collabra.121436.xml",TRUE,TRUE,TRUE
"10.1525/collabra.122155","122155","Test-Retest Reliability of the STRAQ-1: A Registered Report","2024-09-18","pdf/collabra.122155.pdf","xml/collabra.122155.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92934","92934","The Importance of Conceptual Clarity and Methodological Diversity for Studying Confidential Gossip -a Response and Addition to Fan et al. (2021)","2024-02-15","pdf/collabra.92934.pdf","xml/collabra.92934.xml",TRUE,TRUE,TRUE
"10.1525/collabra.126223","126223","Anchoring, Confirmation and Confidence Bias Among Medical Decision-makers","2024-12-12","pdf/collabra.126223.pdf","xml/collabra.126223.xml",TRUE,TRUE,TRUE
"10.1525/collabra.116193","116193","Bad People Alert: The Expression of Disgust Signals Its Target's Bad Moral Character","2024-04-30","pdf/collabra.116193.pdf","xml/collabra.116193.xml",TRUE,TRUE,TRUE
"10.1525/collabra.127416","127416","The Impact of Aphantasia on Mental Healthcare Experiences","2024-12-23","pdf/collabra.127416.pdf","xml/collabra.127416.xml",TRUE,TRUE,TRUE
"10.1525/collabra.122519","122519","No Consistent Evidence for Associations Between Various Forms of Social Media Usage and Emotional Prowess: A Multi-Study Approach With Three Adult Samples","2024-08-28","pdf/collabra.122519.pdf","xml/collabra.122519.xml",TRUE,TRUE,TRUE
"10.1525/collabra.124478","124478","Calibration Effects in Person Perception: How Presentation Order Affects Variability, Consensus, and Accuracy in Inferences From Behavior Observations","2024-11-08","pdf/collabra.124478.pdf","xml/collabra.124478.xml",TRUE,TRUE,TRUE
"10.1525/collabra.118772","118772","Gender Differences in the Form and Function of Naturally Occurring Smiles","2024-06-17","pdf/collabra.118772.pdf","xml/collabra.118772.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92885","92885","The Role of Need for Cognition in Well-Being -Review and Meta-Analyses of Associations and Potentially Underlying Mechanisms","2024-02-08","pdf/collabra.92885.pdf","xml/collabra.92885.xml",TRUE,TRUE,TRUE
"10.1525/collabra.125685","125685","Estimating the Replicability of Psychology Experiments After an Initial Failure to Replicate","2024-11-19","pdf/collabra.125685.pdf","xml/collabra.125685.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117689","117689","Bridging the Gap Between Metamemory and Attitude Formation: Judgments of Learning Predict Evaluative Conditioning Effects Above and Beyond Memory","2024-06-04","pdf/collabra.117689.pdf","xml/collabra.117689.xml",TRUE,TRUE,TRUE
"10.1525/collabra.125635","125635","Assortative Mating Patterns Based on Longitudinal Trajectories of Personality Traits and Relationship-Specific Characteristics","2024-11-26","pdf/collabra.125635.pdf","xml/collabra.125635.xml",TRUE,TRUE,TRUE
"10.1525/collabra.125146","125146","Seeking Forward, Looking Forward: A Replication and Generalization of the Future Orientation Index Utilizing Baidu Index","2024-11-01","pdf/collabra.125146.pdf","xml/collabra.125146.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121383","121383","Open Research Reforms and the Capitalist University: Areas of Opposition and Alignment","2024-08-22","pdf/collabra.121383.pdf","xml/collabra.121383.xml",TRUE,TRUE,TRUE
"10.1525/collabra.127426","127426","Intergroup Contact Is Consistently Associated With Lower Prejudice Across Group Properties","2024-12-23","pdf/collabra.127426.pdf","xml/collabra.127426.xml",TRUE,TRUE,TRUE
"10.1525/collabra.125242","125242","Registered Report: Self-Control Beyond Inhibition-German Translation and Quality Assessment of the Self-Control Strategy Scale (SCSS)","2024-11-06","pdf/collabra.125242.pdf","xml/collabra.125242.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117083","117083","Can Chatbots Ever Provide More Social Connection Than Humans?","2024-05-10","pdf/collabra.117083.pdf","xml/collabra.117083.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92976","92976","Does Age Buffer or Exacerbate the Impact of Sadness and Anger on Romantic Relationships?","2024-02-12","pdf/collabra.92976.pdf","xml/collabra.92976.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117600","117600","Two Persistent Myths About Binet and the Beginnings of Intelligence Tests in Psychology Textbooks","2024-05-16","pdf/collabra.117600.pdf","xml/collabra.117600.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117048","117048","Concept Creep of Collective Narcissism","2024-05-13","pdf/collabra.117048.pdf","xml/collabra.117048.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92325","92325","Do Objective and Peer-perceived Qualities Moderate the Effect of Narcissism on Social Outcomes?","2024-03-02","pdf/collabra.92325.pdf","xml/collabra.92325.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121937","121937","Changes in Need for Uniqueness From 2000 Until2020","2024-08-06","pdf/collabra.121937.pdf","xml/collabra.121937.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117780","117780","The Shared Feature Principle in Person Perception: Shared Features Lead to Assumptions About Other Features","2024-05-31","pdf/collabra.117780.pdf","xml/collabra.117780.xml",TRUE,TRUE,TRUE
"10.1525/collabra.90203","90203","Revisiting and Rethinking the Identifiable Victim Effect: Replication and Extension of Small, Loewenstein, and Slovic (2007)","2024-01-12","pdf/collabra.90203.pdf","xml/collabra.90203.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92949","92949","Characterizing Human Habits in the Lab","2024-02-28","pdf/collabra.92949.pdf","xml/collabra.92949.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121243","121243","Assessing the Transparency of Methods in Scientific Reporting","2024-08-01","pdf/collabra.121243.pdf","xml/collabra.121243.xml",TRUE,TRUE,TRUE
"10.1525/collabra.118806","118806","Incidentally Acquiring Pitch-label Associations With a Musical Contingency Learning Task","2024-06-13","pdf/collabra.118806.pdf","xml/collabra.118806.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121394","121394","Disrupting Racism and Global Exclusion in Academic Publishing: Recommendations and Resources for Authors, Reviewers, and Editors","2024-08-01","pdf/collabra.121394.pdf","xml/collabra.121394.xml",TRUE,TRUE,TRUE
"10.1525/collabra.94304","94304","Machine Learning for Predicting Intent of Radical Action in Text Data","2024-04-10","pdf/collabra.94304.pdf","xml/collabra.94304.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121385","121385","Which Measures of Beliefs About Others' Prosociality Predict Prosocial Behavior in Economic Games?","2024-08-07","pdf/collabra.121385.pdf","xml/collabra.121385.xml",TRUE,TRUE,TRUE
"10.1525/collabra.122517","122517","Attentiveness Modulates Reaction-Time Variability: Findings From a Population-Based Sample of 1032 Children","2024-09-05","pdf/collabra.122517.pdf","xml/collabra.122517.xml",TRUE,TRUE,TRUE
"10.1525/collabra.90797","90797","May I Help You? The Relationship Between Interpersonal Emotion Regulation and Emotional and Relational Wellbeing in Daily Life","2024-01-19","pdf/collabra.90797.pdf","xml/collabra.90797.xml",TRUE,TRUE,TRUE
"10.1525/collabra.122515","122515","Relationship Between Creativity and Depression: The Role of Reappraisal and Rumination","2024-10-25","pdf/collabra.122515.pdf","xml/collabra.122515.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92328","92328","Responding to Online Toxicity: Which Strategies Make Others Feel Freer to Contribute, Believe That Toxicity Will Decrease, and Believe That Justice Has Been Restored?","2024-01-29","pdf/collabra.92328.pdf","xml/collabra.92328.xml",TRUE,TRUE,TRUE
"10.1525/collabra.115301","115301","The Role of Nature Cues and Nature Relatedness in Academic Motivation and Engagement","2024-04-29","pdf/collabra.115301.pdf","xml/collabra.115301.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117091","117091","Mapping the Dark Factor (D) and Agreeableness-Antagonism (A-A) on the Interpersonal Circumplex","2024-05-10","pdf/collabra.117091.pdf","xml/collabra.117091.xml",TRUE,TRUE,TRUE
"10.1525/collabra.94291","94291","Vaccine Skeptics and Vaccine Enthusiasts: What Is the Intergroup Wall Made Of?","2024-03-15","pdf/collabra.94291.pdf","xml/collabra.94291.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117903","117903","Asian American Representation Within Psychology: Who Is Included? Who Is Left Out?","2024-05-31","pdf/collabra.117903.pdf","xml/collabra.117903.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121252","121252","Parent eHealth Preferences: Perceived Credibility and Personal Reactions to AbilitiCBT, BEAM, and Triple P Online","2024-07-25","pdf/collabra.121252.pdf","xml/collabra.121252.xml",TRUE,TRUE,TRUE
"10.1525/collabra.94321","94321","Find (and Remember) the Odd One Out: The Effect of Categorical Distinctiveness on Recognition Memory","2024-03-03","pdf/collabra.94321.pdf","xml/collabra.94321.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92888","92888","Most Psychological Researchers Assume Their Samples Are Ergodic: Evidence From a Year of Articles in Three Major Journals","2024-02-09","pdf/collabra.92888.pdf","xml/collabra.92888.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92882","92882","Occupational Prestige: The Status Component of Socioeconomic Status","2024-02-16","pdf/collabra.92882.pdf","xml/collabra.92882.xml",TRUE,TRUE,TRUE
"10.1525/collabra.124533","124533","An Illusory Consensus Effect: The Mere Repetition of Information Increases Estimates That Others Would Believe or Already Know It","2024-10-17","pdf/collabra.124533.pdf","xml/collabra.124533.xml",TRUE,TRUE,TRUE
"10.1525/collabra.108604","108604","Do Character Strengths-Based Interventions Change Character Strengths? Two Randomized Controlled Intervention Studies","2024-04-04","pdf/collabra.108604.pdf","xml/collabra.108604.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121238","121238","The Effects of Satisfaction With Different Domains of Life on General Life Satisfaction Vary Between Individuals (but We Cannot Tell You Why)","2024-07-29","pdf/collabra.121238.pdf","xml/collabra.121238.xml",TRUE,TRUE,TRUE
"10.1525/collabra.126220","126220","Awareness of Implicit Attitudes Revisited: A Meta-Analysis on Replications Across Samples and Settings","2024-12-19","pdf/collabra.126220.pdf","xml/collabra.126220.xml",TRUE,TRUE,TRUE
"10.1525/collabra.124482","124482","Popular Support for the No-Concessions Policy in Terrorist Hostage Takings","2024-11-25","pdf/collabra.124482.pdf","xml/collabra.124482.xml",TRUE,TRUE,TRUE
"10.1525/collabra.118835","118835","Does Caring Breed Contempt? Examining the Hypothesis That Activation of a ""Parental"" Mindset Causes Harsher Moral Judgments","2024-07-08","pdf/collabra.118835.pdf","xml/collabra.118835.xml",TRUE,TRUE,TRUE
"10.1525/collabra.120402","120402","Who Needs Privacy? Exploring the Relations Between Need for Privacy and Personality","2024-07-03","pdf/collabra.120402.pdf","xml/collabra.120402.xml",TRUE,TRUE,TRUE
"10.1525/collabra.115298","115298","Applications of Legal Psychology in Japan: Current Practice, Research Knowledge, and Future Directions","2024-03-29","pdf/collabra.115298.pdf","xml/collabra.115298.xml",TRUE,TRUE,TRUE
"10.1525/collabra.122943","122943","Financial-Scarcity-Related Cues' Impact on the Cognitive Performance of the Poor: A Meta-analysis","2024-09-24","pdf/collabra.122943.pdf","xml/collabra.122943.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92941","92941","Investigating Relationships Between Trait Visual Imagery and Phenomenological Control: The Role of Context Effects","2024-02-26","pdf/collabra.92941.pdf","xml/collabra.92941.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117096","117096","No Initial Elevation on Personality Self-Reports in an Online Convenience Sample","2024-05-08","pdf/collabra.117096.pdf","xml/collabra.117096.xml",TRUE,TRUE,TRUE
"10.1525/collabra.125126","125126","""I Know That I Don't Know Everything"": Validation of the General Intellectual Humility Scale in French","2024-11-08","pdf/collabra.125126.pdf","xml/collabra.125126.xml",TRUE,TRUE,TRUE
"10.1525/collabra.125202","125202","Perfect Self-Control? The Role of Perfectionistic Cognitions in Daily Self-Control Episodes","2024-12-20","pdf/collabra.125202.pdf","xml/collabra.125202.xml",TRUE,TRUE,TRUE
"10.1525/collabra.126229","126229","Decoding Age-Related Changes in Emotional Reactivity: The Importance of Distinguishing Positive and Negative Sensations","2024-12-06","pdf/collabra.126229.pdf","xml/collabra.126229.xml",TRUE,TRUE,TRUE
"10.1525/collabra.120327","120327","The TECo Database: Ecological and Technological Concepts at the Interface Between Abstractness and Concreteness","2024-07-08","pdf/collabra.120327.pdf","xml/collabra.120327.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92804","92804","Empirical Followership Research Since the Publication of the Formal Theory of Followership by Uhl-Bien et al. (2014) -A Systematic Review","2024-02-14","pdf/collabra.92804.pdf","xml/collabra.92804.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117108","117108","Making Judgments of Learning Either Enhances or Impairs Memory: Evidence From 17 Experiments With Related and Unrelated Word Pairs","2024-05-10","pdf/collabra.117108.pdf","xml/collabra.117108.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121431","121431","The Role of Charismatic Leadership Tactics and Inconsistent Messages in Processing and Evaluating Climate Change Information","2024-08-16","pdf/collabra.121431.pdf","xml/collabra.121431.xml",TRUE,TRUE,TRUE
"10.1525/collabra.126266","126266","Outcome Bias in Evaluations of Ethical Decisions: Replication and Extensions of Gino, Moore, and Bazerman (2009)","2024-12-19","pdf/collabra.126266.pdf","xml/collabra.126266.xml",TRUE,TRUE,TRUE
"10.1525/collabra.121392","121392","Attention-Deficit/Hyperactivity Disorder Symptoms as a Function of Arousal and Executive Vigilance: Testing Halperin and Schulz's Neurodevelopmental Model in a Sample of Community Adults","2024-07-26","pdf/collabra.121392.pdf","xml/collabra.121392.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92998","92998","Language Acquisition in the Longitudinal Cambridge UK BabyRhythm Cohort","2024-02-20","pdf/collabra.92998.pdf","xml/collabra.92998.xml",TRUE,TRUE,TRUE
"10.1525/collabra.118770","118770","If It Concerns Me: An Experimental Investigation of the Influence of Psychological Distance on the Acceptance of Autonomous Shuttle Buses","2024-06-13","pdf/collabra.118770.pdf","xml/collabra.118770.xml",TRUE,TRUE,TRUE
"10.1525/collabra.116190","116190","Order Effects on the Rubber Hand Illusion Expectancy: A Replication and Extension of Lush (2020)","2024-04-19","pdf/collabra.116190.pdf","xml/collabra.116190.xml",TRUE,TRUE,TRUE
"10.1525/collabra.92953","92953","Overprecision in the Survey of Professional Forecasters","2024-02-28","pdf/collabra.92953.pdf","xml/collabra.92953.xml",TRUE,TRUE,TRUE
"10.1525/collabra.116195","116195","The Relationship Between Subjective Memory Experience and Objective Memory Performance Remains Stable Across the Lifespan","2024-04-29","pdf/collabra.116195.pdf","xml/collabra.116195.xml",TRUE,TRUE,TRUE
"10.1525/collabra.90222","90222","Lifespace Patterns of College Students High and Low in Personal Intelligence","2024-01-16","pdf/collabra.90222.pdf","xml/collabra.90222.xml",TRUE,TRUE,TRUE
"10.1525/collabra.117094","117094","When and How to Deviate From a Preregistration","2024-05-14","pdf/collabra.117094.pdf","xml/collabra.117094.xml",TRUE,TRUE,TRUE
"10.1525/collabra.120531","120531","Social, Emotional, and Behavioral (SEB) Skills in the Workplace","2024-07-25","pdf/collabra.120531.pdf","xml/collabra.120531.xml",TRUE,TRUE,TRUE
