"doi","title","xml_file","pdf_file","has_jdm_doi","grobid_version","conversion_date","license"
"10.1017/s1930297500006744","Justifying the judgment process affects neither judgment accuracy, nor strategy use","jdm.jdm17411.xml","jdm.jdm17411.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003429","How decision context changes the balance between cost and benefit increasing charitable donations","jdm.jdm17515.xml","jdm.jdm17515.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006707","Are additives unnatural? Generality and mechanisms of additivity dominance","jdm.jdm17608b.xml","jdm.jdm17608b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007099","Weighted Brier score decompositions for topically heterogenous forecasting tournaments","jdm.jdm17614c.xml","jdm.jdm17614c.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006689","'Tis better to choose and lose than to never choose at all","jdm.jdm17622.xml","jdm.jdm17622.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006495","What lies beneath? Fear vs. disgust as affective predictors of absolutist opposition to genetically modified food and other new technologies","jdm.jdm17625.xml","jdm.jdm17625.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006732","Accountability and adaptive performance under uncertainty: A long-term view","jdm.jdm17630.xml","jdm.jdm17630.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007713","Reversing the endowment effect","jdm.jdm17806.xml","jdm.jdm17806.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007105","Comparative evaluation of the forecast accuracy of analysis reports and a prediction market","jdm.jdm17815.xml","jdm.jdm17815.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008792","Thinking dynamics and individual differences: Mouse-tracking analysis of the denominator neglect task","jdm.jdm17818.xml","jdm.jdm17818.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008810","Cross-national in-group favoritism in prosocial behavior: Evidence from Latin and North America","jdm.jdm17818a.xml","jdm.jdm17818a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008342","Steady steps versus sudden shifts: Cooperation in (a)symmetric linear and step-level social dilemmas","jdm.jdm17822.xml","jdm.jdm17822.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008822","Commitment-enhancing tools in Centipede games: Evidencing European-Japanese differences in trust and cooperation","jdm.jdm17824a.xml","jdm.jdm17824a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003430","Short-sighted greed? Focusing on the future promotes reputation-based generosity","jdm.jdm17907b.xml","jdm.jdm17907b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006690","Between me and we: The importance of self-profit versus social justifiability for ethical decision making","jdm.jdm17908b.xml","jdm.jdm17908b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008871","The Short Maximization Inventory","jdm.jdm17911.xml","jdm.jdm17911.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/bpp.2018.9","How should we think about Americans' beliefs about economic mobility?","jdm.jdm17911b.xml","jdm.jdm17911b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007749","Still no compelling evidence that Americans overestimate upward socio-economic mobility rates: Reply to Davidai & Gilovich (2018)","jdm.jdm17911br.xml","jdm.jdm17911br.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000766x","Predictably intransitive preferences","jdm.jdm17912b.xml","jdm.jdm17912b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004836","An exploration of the motivational basis of take-some and give-some games","jdm.jdm181009.xml","jdm.jdm181009.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004307","Cognitive ability and risk aversion: A systematic review and meta analysis","jdm.jdm181011.xml","jdm.jdm181011.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004319","Terrorism, dread risk and bicycle accidents","jdm.jdm181012.xml","jdm.jdm181012.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003417","Cross-cultural support for a link between analytic thinking and disbelief in God: Evidence from India and the United Kingdom","jdm.jdm181017.xml","jdm.jdm181017.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002886","Improving acceptability of nudges: Learning from attitudes towards opt-in and opt-out policies","jdm.jdm181018.xml","jdm.jdm181018.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004873","Limited resources or limited luck? Why people perceive an illusory negative correlation between the outcomes of choice options despite unequivocal evidence for independence","jdm.jdm181030.xml","jdm.jdm181030.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006082","Revealed strength of preference: Inference from response times","jdm.jdm181101.xml","jdm.jdm181101.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004381","Why dyads heed advice less than individuals do","jdm.jdm181106.xml","jdm.jdm181106.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003405","Do we de-bias ourselves?: The impact of repeated presentation on the bat-and-ball problem","jdm.jdm181112.xml","jdm.jdm181112.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000293x","Thinking dispositions and cognitive reflection performance in schizotypy","jdm.jdm181114.xml","jdm.jdm181114.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000615x","Information search in everyday decisions: The generalizability of the attraction search effect","jdm.jdm181123.xml","jdm.jdm181123.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008391","Consumers' ability to identify a surplus when returns to attributes are nonlinear","jdm.jdm181126a.xml","jdm.jdm181126a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006124","Political double standards in reliance on moral foundations","jdm.jdm181130.xml","jdm.jdm181130.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007725","Psychometric characteristics of two forms of the Slovak version of the Indecisiveness Scale","jdm.jdm18114a.xml","jdm.jdm18114a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004861","The glow of grime: Why cleaning an old object can wash away its value","jdm.jdm181204.xml","jdm.jdm181204.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003399","The link between intuitive thinking and social conservatism is stronger in WEIRD societies","jdm.jdm181212.xml","jdm.jdm181212.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000334x","Finding meaning in the clouds: Illusory pattern perception predicts receptivity to pseudo-profound bullshit","jdm.jdm181212a.xml","jdm.jdm181212a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004344","Sense of control matters: A long spatial distance leads to a short-term investment preference","jdm.jdm181213.xml","jdm.jdm181213.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003351","A reason-based explanation for moral dumbfounding","jdm.jdm181220a.xml","jdm.jdm181220a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007373","Gaze patterns disclose the link between cognitive reflection and sophistication in strategic interaction","jdm.jdm181221.xml","jdm.jdm181221.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004332","The endowment effect in the genes: An exploratory study","jdm.jdm181223.xml","jdm.jdm181223.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009219","Predicting elections: Experts, polls, and fundamentals","jdm.jdm18124.xml","jdm.jdm18124.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007695","Performance on the Cognitive Reflection Test is stable across time","jdm.jdm18201.xml","jdm.jdm18201.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007671","The impact of regret and worry on the threshold level of concern for flood insurance demand: Evidence from Dutch homeowners","jdm.jdm18201a.xml","jdm.jdm18201a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008767","Post-decision search in repeated and variable environments","jdm.jdm18202.xml","jdm.jdm18202.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008755","Time-varying risk behavior and prior investment outcomes: Evidence from Italy","jdm.jdm18207a.xml","jdm.jdm18207a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002953","Goal center width, how to count sequences, and the gambler's fallacy in soccer penalty shootouts","jdm.jdm18220.xml","jdm.jdm18220.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006562","Children's application of decision strategies in a compensatory environment","jdm.jdm18225.xml","jdm.jdm18225.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007701","Analytic atheism: A cross-culturally weak and fickle phenomenon?","jdm.jdm18228.xml","jdm.jdm18228.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007683","The non-effects of repeated exposure to the Cognitive Reflection Test","jdm.jdm18228a.xml","jdm.jdm18228a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000718x","Delay discounting and risky choice: Meta-analytic evidence regarding single-process theories","jdm.jdm18308.xml","jdm.jdm18308.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002898","Do minorities like nudges? The role of group norms in attitudes towards behavioral policy","jdm.jdm18310.xml","jdm.jdm18310.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003387","Intuition speed as a predictor of choice and confidence in point spread predictions","jdm.jdm18316.xml","jdm.jdm18316.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002904","The representativeness heuristic and the choice of lottery tickets: A field experiment","jdm.jdm18318.xml","jdm.jdm18318.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009232","Who lies? A large-scale reanalysis linking basic personality traits to unethical decision making","jdm.jdm18322.xml","jdm.jdm18322.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006598","The impact of actively open-minded thinking on social media communication","jdm.jdm18328.xml","jdm.jdm18328.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002916","Anti-social motives explain increased risk aversion for others in decisions from experience","jdm.jdm18330a.xml","jdm.jdm18330a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009207","Testing the ability of the surprisingly popular method to predict NFL games","jdm.jdm18331.xml","jdm.jdm18331.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004290","Simple eye movement metrics can predict future decision making performance: The case of financial choices","jdm.jdm18405.xml","jdm.jdm18405.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007348","Does intuitive mindset influence belief in God? A registered replication of Shenhav, Rand and Greene (2012)","jdm.jdm18412.xml","jdm.jdm18412.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008688","Different heuristics and same bias: A spectral analysis of biased judgments and individual decision rules","jdm.jdm18412a.xml","jdm.jdm18412a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006574","Moderators of framing effects in variations of the Asian Disease problem: Time constraint, need, and disease type","jdm.jdm18415c.xml","jdm.jdm18415c.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009256","The role of character strengths in economic decision-making","jdm.jdm18420a.xml","jdm.jdm18420a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009268","Validation of Adult Decision-Making Competence in Chinese college students","jdm.jdm18423.xml","jdm.jdm18423.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006641","People respond to GM food with disgust more than fear: Comment on Royzman, Cusimano and Leeman (2017)","jdm.jdm18502.xml","jdm.jdm18502.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006653","Measurement is the core disgust problem: Response to Inbar and Scott (2018)","jdm.jdm18502r.xml","jdm.jdm18502r.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008007","No effects of synchronicity in online social dilemma experiments: A registered report","jdm.jdm18503.xml","jdm.jdm18503.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008706","TEMAP2.R: True and Error model analysis program in R","jdm.jdm18507.xml","jdm.jdm18507.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000663x","Bayesian methods for analyzing true-and-error models","jdm.jdm18507c.xml","jdm.jdm18507c.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006136","Beyond reach: Do symmetric changes in motor costs affect decision making? A registered report","jdm.jdm18510.xml","jdm.jdm18510.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006550","Valuing bets and hedges","jdm.jdm18514.xml","jdm.jdm18514.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006549","Valuing bets and hedges: Implications for the construct of risk preference","jdm.jdm18514r.xml","jdm.jdm18514r.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006161","The decision paradoxes motivating Prospect Theory: The prevalence of the paradoxes increases with numerical ability","jdm.jdm18515.xml","jdm.jdm18515.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009116","Testing team reasoning: Group identification is related to coordination in pure coordination games","jdm.jdm18603.xml","jdm.jdm18603.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/S0140525X07001653","Belief bias and representation in assessing the Bayesian rationality of others","jdm.jdm18604d.xml","jdm.jdm18604d.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000872x","Choosing victims: Human fungibility in moral decision-making","jdm.jdm18612.xml","jdm.jdm18612.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007397","Training choices toward low value options","jdm.jdm18619.xml","jdm.jdm18619.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500009220","Gender differences in lying in sender-receiver games: A meta-analysis","jdm.jdm18619a.xml","jdm.jdm18619a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007208","Comparing the effect of rational and emotional appeals on donation behavior","jdm.jdm18703b.xml","jdm.jdm18703b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000869x","Randomization and serial dependence in professional tennis matches: Do strategic considerations, player rankings and match characteristics matter?","jdm.jdm18709a.xml","jdm.jdm18709a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008731","How far is the suffering? The role of psychological distance and victims' identifiability in donation decisions","jdm.jdm18717a.xml","jdm.jdm18717a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008743","Do discounts mitigate numerological superstitions? Evidence from the Russian real estate market","jdm.jdm18720a.xml","jdm.jdm18720a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007403","Reliance on small samples and the value of taxing reckless behaviors","jdm.jdm18722.xml","jdm.jdm18722.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006586","Who says ""larger"" and who says ""smaller""? Individual differences in the language of comparison","jdm.jdm18726.xml","jdm.jdm18726.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006628","Boosting intelligence analysts' judgment accuracy: What works, what fails?","jdm.jdm18803.xml","jdm.jdm18803.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002941","The collective intelligence of random small crowds: A partial replication of Kosinski et al. (2012)","jdm.jdm18813.xml","jdm.jdm18813.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002874","Welfare effects of nudges: The emotional tax of calorie menu labeling","jdm.jdm18829.xml","jdm.jdm18829.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500002928","The effect of limited availability on children's consumption, engagement, and choice behavior","jdm.jdm18831a.xml","jdm.jdm18831a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003442","Can asymmetric subjective opportunity cost effect explain impatience in intertemporal choice? A replication study","jdm.jdm18909a.xml","jdm.jdm18909a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003375","Are markets more accurate than polls? The surprising informational value of ""just asking""","jdm.jdm18919.xml","jdm.jdm18919.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004356","The power of moral words: Loaded language generates framing effects in the extreme dictator game","jdm.jdm190107.xml","jdm.jdm190107.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000735x","Interpreting politically-charged numerical information: The influence of numeracy and problem difficulty on response accuracy","jdm.jdm190109a.xml","jdm.jdm190109a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007415","Decisions from experience: Competitive search and choice in kind and wicked environments","jdm.jdm190114.xml","jdm.jdm190114.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007361","Is justice blind or myopic? An examination of the effects of meta-cognitive myopia and truth bias on mock jurors and judges","jdm.jdm190118a.xml","jdm.jdm190118a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500003363","Pill or bill? Influence of monetary incentives on the perceived riskiness and the ethical approval of clinical trials","jdm.jdm190130.xml","jdm.jdm190130.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004393","Validation of Pre-Adolescent Decision-Making Competence in Turkish students","jdm.jdm190211.xml","jdm.jdm190211.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004368","Integrating theories of law obedience: How utility-theoretic factors, legitimacy, and lack of self-control influence decisions to commit low-level crimes","jdm.jdm190212.xml","jdm.jdm190212.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006094","A universal method for evaluating the quality of aggregators","jdm.jdm190215.xml","jdm.jdm190215.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500005428","Variations on anchoring: Sequential anchoring revisited","jdm.jdm190304a.xml","jdm.jdm190304a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006100","Right-wing ideology and numeracy: A perception of greater ability, but poorer performance","jdm.jdm190305.xml","jdm.jdm190305.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007178","Inducing alternative-based and characteristic-based search procedures in risky choice","jdm.jdm190308.xml","jdm.jdm190308.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007865","Comparing fast thinking and slow thinking: The relative benefits of interventions, individual differences, and inferential rules","jdm.jdm190326c.xml","jdm.jdm190326c.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/S0007123415000526","From foe to friend and back again: The temporal dynamics of intra-party bias in the 2016 U.S. Presidential Election","jdm.jdm190327.xml","jdm.jdm190327.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004320","Too soon to tell if the US intelligence community prediction market is more accurate than intelligence reports: Commentary on Stastny and Lehner (2018)","jdm.jdm190417.xml","jdm.jdm190417.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007385","Preferences for rank in competition: Is first-place seeking stronger than last-place aversion?","jdm.jdm190417a.xml","jdm.jdm190417a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006112","Dishonest helping and harming after (un)fair treatment","jdm.jdm190419.xml","jdm.jdm190419.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006926","The effect of incentive structure on search in the secretary problem","jdm.jdm190423.xml","jdm.jdm190423.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006148","The robustness of anchoring effects on preferential judgments","jdm.jdm190426.xml","jdm.jdm190426.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007944","Does pregnancy make women more cautious and calm? The impact of pregnancy on risk decision-making","jdm.jdm190427.xml","jdm.jdm190427.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000721x","Consequences, norms, and inaction: A critical analysis","jdm.jdm190430a.xml","jdm.jdm190430a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008056","Eye-tracking evidence for fixation asymmetries in verbal and numerical quantifier processing","jdm.jdm190502.xml","jdm.jdm190502.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007488","Biased perceptions about momentum: Do comeback teams have higher chances to win in basketball overtimes?","jdm.jdm190502b.xml","jdm.jdm190502b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500005362","Descriptive norms for me, injunctive norms for you: Using norms to explain the risk gap","jdm.jdm190506.xml","jdm.jdm190506.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007476","Gender differences in the trade-off between objective equality and efficiency","jdm.jdm190510.xml","jdm.jdm190510.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007968","The individual true and error model: Getting the most out of limited data","jdm.jdm190516.xml","jdm.jdm190516.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004885","The role of cognitive reflection in decision making: Evidence from Pakistani managers","jdm.jdm190522.xml","jdm.jdm190522.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500005441","The Lie Deflator -The effect of polygraph test feedback on subsequent (dis)honesty","jdm.jdm190526.xml","jdm.jdm190526.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500005374","Reflection increases belief in God through self-questioning among non-believers","jdm.jdm190605.xml","jdm.jdm190605.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000485x","Decision conflict drives reaction times and utilitarian responses in sacrificial dilemmas","jdm.jdm190615.xml","jdm.jdm190615.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500005453","Spanish validation of General Decision-Making Style scale: Sex invariance, sex differences and relationships with personality and coping styles","jdm.jdm190621a.xml","jdm.jdm190621a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000694x","Assessing a domain-specific risk-taking construct: A meta-analysis of reliability of the DOSPERT scale","jdm.jdm190621c.xml","jdm.jdm190621c.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006896","This way, please: Uncovering the directional effects of attribute translations on decision making","jdm.jdm190626a.xml","jdm.jdm190626a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500005416","Which grades are better, A's and C's, or all B's? Effects of variability in grades on mock college admissions decisions","jdm.jdm190705a.xml","jdm.jdm190705a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004897","High-stakes hedges are misunderstood too. A commentary on: ""Valuing bets and hedges: Implications for the construct of risk preference""","jdm.jdm190710.xml","jdm.jdm190710.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004915","A response to Mandel's (2019) commentary on Stastny and Lehner (2018)","jdm.jdm190711b.xml","jdm.jdm190711b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500005386","Bullshit makes the art grow profounder","jdm.jdm190712.xml","jdm.jdm190712.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004848","A hard to read font reduces the causality bias","jdm.jdm190717.xml","jdm.jdm190717.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006902","MARTER: Markov True and Error model of drifting parameters","jdm.jdm190727.xml","jdm.jdm190727.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008445","Risky choice framing by experience: A methodological note","jdm.jdm190730a.xml","jdm.jdm190730a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006963","Translation and validation of the Moral Foundations Vignettes (MFVs) for the Portuguese language in a Brazilian sample","jdm.jdm190809a.xml","jdm.jdm190809a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007312","The many obstacles to effective giving","jdm.jdm190810.xml","jdm.jdm190810.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006872","Prosociality in the economic Dictator Game is associated with less parochialism and greater willingness to vote for intergroup compromise","jdm.jdm190814.xml","jdm.jdm190814.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007956","A cognitive modeling analysis of risk in sequential choice tasks","jdm.jdm190814b.xml","jdm.jdm190814b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004903","Bayesian and frequentist analysis of True and Error models","jdm.jdm190822.xml","jdm.jdm190822.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500004927","Solving stumpers, CRT and CRAT: Are the abilities related?","jdm.jdm190902.xml","jdm.jdm190902.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s193029750000543x","Wronging past rights: The sunk cost bias distorts moral judgment","jdm.jdm190909b.xml","jdm.jdm190909b.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500005404","Cultivating credibility with probability words and numbers","jdm.jdm190912.xml","jdm.jdm190912.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006884","What does it mean to maximize? ""Decision difficulty,"" indecisiveness, and the jingle-jangle fallacies in the measurement of maximizing","jdm.jdm190913a.xml","jdm.jdm190913a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006914","Robust consistency of choice switching in decisions from experience","jdm.jdm190915.xml","jdm.jdm190915.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500006951","Validation and invariance across age and gender for the Melbourne Decision-Making Questionnaire in a sample of Portuguese adults","jdm.jdm190917.xml","jdm.jdm190917.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500008196","More time, more work: How time limits bias estimates of task scope and project duration","jdm.jdm190918a.xml","jdm.jdm190918a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500007518","The psychology of task management: The smaller tasks trap","jdm.jdm190924.xml","jdm.jdm190924.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
"10.1017/s1930297500005350","Learning to reason: The influence of instruction, prompts and scaffolding, metacognitive knowledge, and general intelligence on informal reasoning about everyday social and political issues","jdm.jdm190925a.xml","jdm.jdm190925a.pdf",TRUE,"0.8","2026-06-17","CC-BY 4.0"
